Tweet,Time,Location,RT
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 14 47  0000 2020,texas,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 14 37  0000 2020,Wild West,8267
RT  HowardU  HU Facts  Howard University operates a world class medical simulation center  6 000 square foot state of the art simulated lea,Thu Mar 26 13 14 29  0000 2020,NEW YORK CITY,539
Every institution has their flaws  But grouping the students that attend the university in a group that automatical  ,Thu Mar 26 13 14 26  0000 2020,,0
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 14 22  0000 2020,,135
RT  studyandplus  The landscape of  Higher Education is continuously growing Switzerland now has 9 Universities of Applied Sciences and,Thu Mar 26 13 14 07  0000 2020,"Geneva, Switzerland",1
Only essential services to be available   Schools  colleges  University  all type of education is missing from th  ,Thu Mar 26 13 14 07  0000 2020,,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 14 00  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 13 53  0000 2020,Reno nv,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 13 50  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 13 34  0000 2020,West Coast Canada ,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 13 32  0000 2020,"Texas, USA",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 13 31  0000 2020,"Missouri, USA",8267
RT  carsonichols9  Im proud  amp  excited to announce my commitment to further my education and play Division III hockey at The University of,Thu Mar 26 13 13 26  0000 2020,"Oak Park, MI",13
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 13 21  0000 2020,,135
 RobertFife  janicedickson Canada has the highest personal taxes in the G7  a fully funded health system  a funded  ,Thu Mar 26 13 13 19  0000 2020,"Ottawa, Ontario",1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 13 07  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 12 50  0000 2020,,8267
RT  Mr Ceyram  Ghana Medical Association we are understaffed My school father got 7As and 1B in English  He was deprived admission into th,Thu Mar 26 13 12 49  0000 2020,"Accra, Ghana",313
RT  NMAAHC  After the conclusion of the Civil war   HowardU was conceptualized as a theological seminary for the education of African Ameri,Thu Mar 26 13 12 38  0000 2020,"San Antonio, TX",108
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 12 36  0000 2020,,135
RT  NMAAHC  After the conclusion of the Civil war   HowardU was conceptualized as a theological seminary for the education of African Ameri,Thu Mar 26 13 12 32  0000 2020,"TX ➡️ OH ➡️ Brooklyn, Y'all",108
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 12 32  0000 2020,"Walterboro, SC",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 12 31  0000 2020,,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 13 12 30  0000 2020,,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 12 23  0000 2020,"North Carolina, USA",8267
RT  HargreavesBC   Younger vulnerable kids with emotional or learning difficulties who are in stressed out families  need to see  amp  hear the,Thu Mar 26 13 12 06  0000 2020,"Toronto, Ontario",36
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 11 54  0000 2020,"Albany, NY",8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 11 44  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 11 34  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 11 33  0000 2020,"Portales, NM",8267
 Students of Colour Collective  At Canadian Universities Ask White Students To Pay for Education of Foreign Immigra  ,Thu Mar 26 13 11 33  0000 2020,,0
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 11 26  0000 2020,,135
RT  NMAAHC  After the conclusion of the Civil war   HowardU was conceptualized as a theological seminary for the education of African Ameri,Thu Mar 26 13 11 08  0000 2020,,108
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 11 02  0000 2020,United States,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 13 11 01  0000 2020,Treaty 6 Territory,178
RT  musicbeatsform  Only essential services to be available   Schools  colleges  University  all type of education is missing from the Ess,Thu Mar 26 13 10 54  0000 2020,"Template Street, Meme Town",76
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 10 49  0000 2020,,8267
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 10 48  0000 2020,"Quetta, Pakistan",135
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 10 46  0000 2020,,135
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 10 44  0000 2020,United States of America,8267
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 10 41  0000 2020,"sialkot,pakistan",135
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 10 19  0000 2020,"Rawalpindi, Pakistan",135
CPCIs affiliate  NationalPrecast is offering two free webinars for the   industry with best pract  ,Thu Mar 26 13 10 03  0000 2020,Ottawa,0
We care about you  Stay home  practice your hobbies  or read some interesting books      ,Thu Mar 26 13 10 02  0000 2020,"Reem Island, Abu Dhabi, UAE",0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 09 50  0000 2020,,8267
RT  abdulqadeer03  Why University Students Want Semester break  students rejected online education   Please take Seriously we need Govt and,Thu Mar 26 13 09 45  0000 2020,,135
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 09 36  0000 2020,"Nottingham, England",8267
RT  NMAAHC  After the conclusion of the Civil war   HowardU was conceptualized as a theological seminary for the education of African Ameri,Thu Mar 26 13 09 31  0000 2020,America's Paradise🌊🌴💖,108
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 09 25  0000 2020,SLC UT/Prague Bohemia,8267
RT  WaytowichNeil  I hope that  serves as a reminder that Canada s public health system requires massive investments  and a strengt,Thu Mar 26 13 09 23  0000 2020,Nova Scotia,178
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 09 21  0000 2020,,8267
RT  ashokhajeri  Only essential services to be available  School college University all type of education is missing from the Essential lis,Thu Mar 26 13 09 21  0000 2020,"Bijapur, India",1
 Ozyyymandias  kcsardines  ClaudiaBrown100 your university education doesn t mean much apparently  if you think tha  ,Thu Mar 26 13 09 21  0000 2020,,0
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 09 02  0000 2020,,8267
William achieved  at GCSE whilst also completing the first year of his   Levels and is now applying to univers  ,Thu Mar 26 13 09 00  0000 2020,UK and USA,1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 08 58  0000 2020,,8267
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 08 51  0000 2020,,8267
Only essential services to be available  School college University all type of education is missing from the Essent  ,Thu Mar 26 13 08 51  0000 2020,"Bijapur, India",1
RT  BasitKahnx    This is Unfair  we are in our final Year of Bachelor Degree if University is come up with online educati,Thu Mar 26 13 08 42  0000 2020,,1
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 08 40  0000 2020,New York,8267
RT  fbcooper1   RepMattGaetz There is  30 000 000 000 set aside for Education to go through Governors  state education  DC doesn t HAVE a G,Thu Mar 26 13 08 36  0000 2020,,7
RT  Paula Piccard   The education world has been turned upside down  Online learning may reshape the classroom    ,Thu Mar 26 13 08 35  0000 2020,India,7
RT  kinlinglo     Chinese foreign ministry has confirmed Yuan Keqin  a prof at Hokkaido University of Education  has been arrested,Thu Mar 26 13 08 33  0000 2020,Beijing,17
RT  NMAAHC  After the conclusion of the Civil war   HowardU was conceptualized as a theological seminary for the education of African Ameri,Thu Mar 26 13 08 30  0000 2020,"Nashville, TN",108
RT  abdulqadeer03  Education is not just about going to University and getting a degree  It is about widening our knowledge and learning sk,Thu Mar 26 13 08 30  0000 2020,,127
RT  RepMattGaetz   13 000 000 in taxpayer funds could be going to families across the nation struggling to put food on the table in the mid,Thu Mar 26 13 08 28  0000 2020,,8267
RT  NMAAHC  After the conclusion of the Civil war   HowardU was conceptualized as a theological seminary for the education of African Ameri,Thu Mar 26 13 08 24  0000 2020,"Chicago, IL",108
